1545548412294,2766,0,24
1545548412336,3548,0,24
1545548412377,4470,0,24
1545548412419,5886,0,24
1545548412461,6181,0,24
1545548412502,3904,0,24
1545548412544,4850,0,24
1545548412586,4311,0,24
1545548412627,5772,0,24
1545548412669,4416,0,24
1545548412711,5923,0,24
1545548412752,3392,0,24
1545548412794,4859,0,24
1545548412836,6200,0,24
1545548412877,3787,0,24
1545548412919,4694,0,24
1545548412961,6221,0,24
1545548413002,3434,0,24
1545548413044,4946,0,24
1545548413086,6393,0,24
1545548413127,2734,0,24
1545548413169,3485,0,24
1545548413211,4888,0,24
1545548413252,6465,0,24
1545548413294,3450,0,24
1545548413336,4467,0,25
1545548413377,6738,0,25
1545548413419,3506,0,25
1545548413461,4513,0,25
1545548413502,5589,0,25
1545548413544,5501,0,25
1545548413585,4214,0,25
1545548413627,5608,0,25
1545548413669,4308,0,25
1545548413710,6189,0,25
1545548413752,3686,0,25
1545548413794,4620,0,25
1545548413835,6149,0,25
1545548413877,5260,0,25
1545548413919,4851,0,25
1545548413960,4421,0,25
1545548414002,4486,0,25
1545548414044,5467,0,25
1545548414085,5132,0,25
1545548414127,5258,0,25
1545548414169,4046,0,25
1545548414210,5233,0,25
1545548414252,6647,0,25
1545548414294,5768,1,25
1545548414335,2334,0,25
1545548414377,2731,0,25
1545548414419,3522,0,24
1545548414460,4797,0,24
1545548414502,6653,0,24
1545548414544,5176,0,24
1545548414585,3909,0,24
1545548414627,5441,0,24
1545548414669,6880,0,24
1545548414710,4755,0,24
1545548414752,3559,0,24
1545548414794,4793,0,24
1545548414835,6546,0,24
1545548414877,4907,0,24
1545548414919,4947,0,24
1545548414960,6802,0,24
1545548415002,3981,0,24
1545548415044,5061,0,24
1545548415085,6495,0,24
1545548415127,4969,0,24
1545548415169,6999,0,24
1545548415210,3581,0,24
1545548415252,4788,0,24
1545548415294,6454,0,24
1545548415335,3365,1,24
1545548415377,106,0,24
1545548415419,1161,0,24
1545548415460,1645,0,24
1545548415502,1618,0,24
1545548415544,2265,0,24
1545548415585,2921,0,24
1545548415627,3962,0,24
1545548415668,5326,0,24
1545548415710,8436,0,24
1545548415752,8194,0,24
1545548415793,4401,0,24
1545548415835,6197,0,24
1545548415877,4346,0,24
1545548415918,6082,0,24
1545548415960,8357,0,24
1545548416002,4449,0,24
1545548416043,6126,0,24
1545548416085,5809,0,24
1545548416127,7812,0,24
1545548416168,3790,0,24
1545548416210,5941,0,24
1545548416252,7846,0,24
1545548416293,4898,0,24
1545548416335,6669,0,24
1545548416377,6745,0,24
1545548416418,4712,0,24
1545548416460,7031,0,24
1545548416502,6912,0,24
1545548416543,4986,0,24
1545548416585,6932,0,24
1545548416627,6653,0,24
1545548416668,4706,0,24
1545548416710,7728,0,24
1545548416752,5556,0,24
1545548416793,5472,0,24
1545548416835,6313,0,24
1545548416877,9671,0,24
1545548416918,6783,0,24
1545548416960,6756,0,24
1545548417002,8039,0,24
1545548417043,7416,0,24
1545548417085,7288,0,24
1545548417127,5901,0,24
1545548417168,6330,0,24
1545548417210,5741,0,24
1545548417252,8746,0,24
1545548417293,4875,0,24
1545548417335,5385,0,24
1545548417377,7649,1,24
1545548417418,3676,0,24
1545548417460,5606,0,24
1545548417502,7443,0,24
1545548417543,11466,0,24
1545548417585,6096,0,24
1545548417627,4300,0,24
1545548417668,5666,0,24
1545548417710,5129,0,24
1545548417751,4699,0,24
1545548417793,5319,0,24
1545548417835,5288,0,24
1545548417876,6626,0,24
1545548417918,6875,0,24
1545548417960,4324,0,24
1545548418001,4886,0,24
1545548418043,7522,0,24
1545548418085,4448,0,24
1545548418126,5847,0,24
1545548418168,8445,0,24
1545548418210,3688,0,24
1545548418251,4758,0,24
1545548418293,6201,0,24
1545548418335,8011,0,24
1545548418376,3850,0,24
1545548418418,5729,0,24
1545548418460,7700,0,24
1545548418501,4486,0,24
1545548418543,5841,0,24
1545548418585,6851,0,24
1545548418626,7003,0,24
1545548418668,4457,0,24
1545548418710,6053,0,24
1545548418751,8073,0,24
1545548418793,4430,0,24
1545548418835,5230,0,24
1545548418876,6788,0,24
1545548418918,6267,0,24
1545548418960,5309,0,24
1545548419001,5486,0,24
1545548419043,6890,0,24
1545548419085,4736,0,24
1545548419126,6847,0,24
1545548419168,4754,0,24
1545548419210,7046,0,24
1545548419251,6435,0,24
1545548419293,7697,0,24
1545548419335,4513,0,24
1545548419376,5827,0,24
