1545546143656,4121,1,24
1545546143698,405,0,24
1545546143739,1244,0,24
1545546143781,2547,0,24
1545546143823,1393,0,24
1545546143864,1848,0,24
1545546143906,1706,0,24
1545546143948,1818,0,24
1545546143989,1676,0,24
1545546144031,1844,0,24
1545546144073,1942,0,24
1545546144114,1829,0,24
1545546144156,1947,0,24
1545546144198,1822,0,24
1545546144239,2068,0,24
1545546144281,1512,0,24
1545546144323,1580,0,24
1545546144364,1749,0,24
1545546144406,1777,0,24
1545546144447,1716,0,24
1545546144489,1830,0,24
1545546144531,1931,0,24
1545546144572,1943,0,24
1545546144614,2023,0,24
1545546144656,1902,0,24
1545546144697,9790,1,24
1545546144739,685,0,24
1545546144781,964,0,24
1545546144822,1217,0,24
1545546144864,1430,0,24
1545546144906,1512,0,24
1545546144947,1653,0,24
1545546144989,1663,0,24
1545546145031,1765,0,24
1545546145072,1798,0,24
1545546145114,2026,0,24
1545546145156,1894,0,24
1545546145197,1775,0,24
1545546145239,2023,0,24
1545546145281,1818,0,24
1545546145322,1980,0,24
1545546145364,2068,0,24
1545546145406,2117,0,24
1545546145447,1939,0,24
1545546145489,2048,0,24
1545546145531,2047,0,24
1545546145572,2182,0,24
1545546145614,2116,0,24
1545546145656,2104,0,24
1545546145697,3357,0,24
1545546145739,12595,1,24
1545546145781,1005,0,24
1545546145822,1222,0,24
1545546145864,1619,0,24
1545546145905,1682,0,24
1545546145947,1743,0,24
1545546145989,1837,0,24
1545546146030,1817,0,24
1545546146072,1810,0,24
1545546146114,1834,0,24
1545546146155,1882,0,24
1545546146197,1796,0,24
1545546146239,2010,0,24
1545546146280,1841,0,24
1545546146322,1886,0,24
1545546146364,1978,0,24
1545546146405,2024,0,24
1545546146447,1970,0,24
1545546146489,2604,0,24
1545546146530,2311,0,24
1545546146572,2209,0,24
1545546146614,2122,0,24
1545546146655,2041,0,24
1545546146697,1990,0,24
1545546146739,2194,0,24
1545546146780,13163,1,24
1545546146822,969,0,24
1545546146864,1337,0,24
1545546146905,1477,0,24
1545546146947,1611,0,24
1545546146989,1606,0,24
1545546147030,1715,0,24
1545546147072,1790,0,24
1545546147114,1762,0,24
1545546147155,1765,0,24
1545546147197,1780,0,24
1545546147239,1878,0,24
1545546147280,1916,0,24
1545546147322,1815,0,24
1545546147363,1826,0,24
1545546147405,2017,0,24
1545546147447,1949,0,24
1545546147488,1893,0,24
1545546147530,1999,0,24
1545546147572,1787,0,24
1545546147613,2027,0,24
1545546147655,2098,0,24
1545546147697,1952,0,24
1545546147738,3082,0,24
1545546147780,2387,0,24
1545546147822,13648,1,25
1545546147863,1102,0,25
1545546147905,1447,0,25
1545546147947,1683,0,25
1545546147988,1754,0,25
1545546148030,1833,0,25
1545546148072,1917,0,25
1545546148113,1813,0,25
1545546148155,1790,0,25
1545546148197,1839,0,25
1545546148238,1953,0,25
1545546148280,1884,0,25
1545546148322,1830,0,25
1545546148363,2065,0,25
1545546148405,2066,0,25
1545546148447,1804,0,25
1545546148488,1921,0,25
1545546148530,1905,0,25
1545546148572,1672,0,25
1545546148613,1775,0,25
1545546148655,1910,0,25
1545546148697,1939,0,25
1545546148738,1960,0,25
1545546148780,1894,0,25
1545546148821,2094,0,25
1545546148863,13780,1,25
1545546148905,6347,0,8
1545546149030,5744,0,8
1545546149155,2399,0,8
1545546149280,3029,0,8
1545546149405,2606,0,8
1545546149530,2795,0,8
1545546149655,2810,0,8
1545546149780,2672,0,8
1545546149905,2660,0,8
1545546150030,2537,0,9
1545546150155,2314,0,9
1545546150279,2363,0,9
1545546150404,2525,0,9
1545546150529,2531,0,9
1545546150654,2401,0,9
1545546150779,2510,0,9
1545546150904,2301,0,9
1545546151029,2119,0,9
1545546151154,2649,0,9
1545546151279,1539,0,10
1545546151404,1416,0,10
1545546151529,1481,0,10
1545546151654,12278,1,10
1545546151779,993,0,10
1545546151904,5250,0,10
1545546151946,1876,0,10
1545546152029,2262,0,10
1545546152112,2351,0,10
1545546152196,2310,0,10
1545546152279,5114,0,10
1545546152321,1868,0,22
